ID;SEG_ID;PATH_VERSION_ID;LENGTH;PTSG_ORDER
1617127;7889;172352;3360;3
1617129;7891;172352;3020;4
1617131;7892;172353;2650;1
1617133;7890;172353;3420;2
1617135;7888;172353;2950;3
1617137;7886;172353;1400;4
1617139;8456;175330;2530;1
1617141;7935;175330;2940;2
1617143;7937;175330;3360;3
1617145;7939;175330;1980;4
1617147;7941;175330;1480;5
1617165;8332;172587;1320;1
1617167;8334;172587;4010;2
1617169;8336;172587;1750;3
1617171;8338;172587;3050;4
1617173;8340;172587;2450;5
1617175;8342;172587;6480;6
1617197;8343;172588;6890;1
1617199;8341;172588;2320;2
1617201;8339;172588;3420;3
1617203;831;172588;1500;4
1617205;8335;172588;3990;5
1617207;8333;172588;2390;6
1617209;8343;172590;6890;1
1617211;8341;172590;2320;2
1617213;8339;172590;3420;3
1617215;8337;172590;1710;4
1617217;8335;172590;3990;5
1617219;8343;173048;6890;1
1617221;8341;173048;2320;2
1617223;8339;173048;3420;3
1617225;8337;173048;1710;4
1617227;8336;172589;1750;1
1617229;7879;172589;3320;2
1617231;8340;172589;2450;3
1617233;8342;172589;6480;4
1617235;7901;402481;4100;1
1617237;7903;402481;3340;2
1617239;7905;402481;2650;3
1617241;7907;402481;5070;4
1617243;7909;402481;5810;5
1615773;401285;401925;550;1
1615765;401281;401921;1210;1
1615767;401285;401921;550;2
1615769;401289;401921;970;3
1615771;8806;401921;1080;4
1615775;401289;401925;970;2
1615777;8806;401925;1080;3
1615779;8806;401761;1080;1
1617605;13145;179770;5420;1
1617607;13147;179770;1470;2
1617609;13149;179770;2070;3
1617611;13151;179770;2250;4
1617613;13153;179770;3910;5
1623549;806515;1614049;4490;1
1617617;13154;1609981;3430;1
1617619;13152;1609981;3150;2
1617621;13151;1609941;2250;1
1623401;10905;1613926;2230;1
1623402;806834;1613927;3000;1
1623403;8269;1613928;1910;1
1623404;9505;1613928;4480;2
1623541;806434;1614046;2760;1
1623542;8464;1614046;2090;2
1623543;8465;1614047;2070;1
1623544;806435;1614047;2030;2
1623545;8015;1614048;1330;1
1623546;8017;1614048;930;2
1623547;8019;1614048;1490;3
1623548;806514;1614048;3730;4
1623550;8020;1614049;1530;2
1623551;8018;1614049;1190;3
1623552;8016;1614049;1560;4
1623561;400721;1614066;5070;1
1623562;806914;1614066;2000;2
1623563;806915;1614067;2000;1
1621801;806174;1613006;5000;1
1623564;400723;1614067;5010;2
1623565;806916;1614068;10000;1
1624073;7854;1614467;2710;1
1624074;7852;1614467;3570;2
1615891;8370;179591;1360;1
1615893;9728;179591;4060;2
1615895;9725;179591;1430;3
1615897;8366;179591;2660;4
1615899;8367;179591;2460;5
1615921;8045;174051;1020;1
1615923;9365;174051;1700;2
1615913;8045;174070;1020;1
1615915;9365;174070;1700;2
1615917;8048;172561;1660;1
1615919;8046;172561;900;2
1615925;9366;174051;2070;3
1615927;8051;174051;3070;4
1615929;8625;174051;2520;5
1621804;806176;1613008;3000;1
1621803;806175;1613007;5000;1
1617623;13153;1609941;3910;2
1617625;13154;179771;3430;1
1617627;13152;179771;3150;2
1617629;13150;179771;1830;3
1617631;13148;179771;1200;4
1617633;13146;179771;4880;5
1621805;806177;1613009;3000;1
1624075;807275;1614467;5500;3
1624076;807295;1614467;2000;4
1624077;11246;1614467;840;5
1617667;8465;401127;2070;1
1617669;9989;401127;870;2
1617671;9990;401127;1190;3
1617673;9991;401127;2580;4
1617675;9992;401127;1080;5
1617683;8488;401125;1040;1
1617685;8489;401125;3680;2
1617687;9985;401125;1830;3
1617689;9986;401125;990;4
1617691;8464;401125;2090;5
1618799;400121;400361;13200;1
1617997;11405;176910;2000;1
1617999;7867;176910;2260;2
1618001;7869;176910;1500;3
1618003;7871;176910;3720;4
1618005;7873;176910;2870;5
1618007;7874;176911;2820;1
1618009;7872;176911;3540;2
1618011;7870;176911;1520;3
1618013;7868;176911;2140;4
1618015;11406;176911;2000;5
1618041;8379;179965;730;1
1618043;8377;179965;3410;2
1618045;10767;179230;2100;1
1618047;8376;179230;2510;2
1618049;8378;179230;900;3
1618051;11966;179050;7800;1
1618053;8540;172795;7200;1
1618055;11146;176493;14200;1
1618057;3863;151609;11500;1
1618059;10645;175830;12400;1
1618061;9670;174419;3400;1
1618063;804445;1610701;9000;1
1618065;13258;179963;6100;1
1618067;304;4782;6700;1
1618707;10945;176272;5000;1
1618719;12266;178293;5000;1
1618723;4123;153051;1800;1
1618725;19;9;4000;1
1618727;1655;33890;2500;1
1618729;401881;804969;15100;1
1618731;400973;401445;17400;1
1618733;804127;1610303;10800;1
1618739;13300;180024;3000;1
1618741;4663;156552;7500;1
1618829;10746;175951;14100;1
1618747;9;12;6100;1
1618749;138;2266;7100;1
1618751;804647;1610823;4800;1
1618753;1626;33499;6470;1
1618755;2523;135734;50;1
1618757;428;10936;5000;1
1618759;400607;400963;16400;1
1618761;401681;402281;12000;1
1618763;387;7402;2000;1
1618765;308;4789;5500;1
1618771;400567;400847;12300;1
1618773;400951;401371;14200;1
1618775;400443;400683;16500;1
1618777;1;10;3900;1
1618779;4662;156551;7600;1
1618783;4062;152870;3400;1
1618785;427;10935;5400;1
1618789;386;7401;3800;1
1618791;12774;179179;4600;1
1618793;11488;177033;2100;1
1618797;166;2301;5300;1
1618803;2501;137464;4900;1
1618805;140;2258;3100;1
1618807;146;152874;4900;1
1618817;804125;1610301;10800;1
1618811;3102;147270;8900;1
1618813;804645;1610821;4400;1
1618815;804045;1610221;20300;1
1618819;803965;1610141;19100;1
1618821;3862;151608;10800;1
1618823;400441;400681;15400;1
1618825;400949;401369;18600;1
1618827;400771;401247;13400;1
1618831;400605;400961;16800;1
1617863;2292;175331;1960;1
1621421;805874;1612686;3000;1
1621422;7894;1612686;2120;2
1620723;805498;1612166;1200;1
1620724;805499;1612167;1200;1
1617865;7882;175331;1880;2
1617867;8339;175331;3420;3
1617869;7878;175331;2950;4
1617871;7934;175331;3000;5
1621984;8475;172500;3300;1
1618323;6665;171088;5800;1
1618325;8245;172515;8000;1
1618327;1662;34818;4300;1
1621985;8211;172500;1910;2
1621986;8209;172500;1540;3
1621987;8207;172500;1200;4
1621988;8205;172500;3840;5
1617907;8379;179231;730;1
1617909;7376;179231;3270;2
1617911;10768;179231;2580;3
1621989;8203;172500;2260;6
1614343;10052;175116;5380;1
1614345;10051;175115;4760;1
1617947;13253;179964;2660;1
1618173;10185;175210;18100;1
1618175;7165;171648;17300;1
1618179;774;171210;6900;1
1623341;806794;1613827;3140;1
1623342;8370;1613827;1360;2
1623343;806794;1613826;3140;1
1618187;804129;1610305;8600;1
1618191;804725;1610901;3500;1
1618193;804729;1610905;1600;1
1618195;11965;179051;9400;1
1618197;9669;174418;3300;1
1618199;12925;179410;5000;1
1623344;8370;1613826;1360;2
1623345;9728;1613826;4060;3
1618205;8312;172566;4900;1
1622222;400267;1610025;17800;1
1614405;8665;401521;1470;1
1614407;8666;401521;1710;2
1614409;8666;173009;1710;1
1614411;8665;173008;1470;1
1621423;7895;1612686;2140;3
1621441;7898;1612706;2360;1
1621442;7899;1612706;2650;2
1618581;12769;179176;10000;1
1621443;805894;1612706;3000;3
1614425;8905;173388;100;1
1614427;5665;173029;1480;1
1614459;8645;172988;3180;1
1614433;5665;175350;1480;1
1614435;8645;175350;3180;2
1618209;1851;42898;3100;1
1618211;9667;174416;1600;1
1618213;11445;176970;11300;1
1618215;8320;172575;2500;1
1618217;6965;176550;10400;1
1618219;9965;174872;6300;1
1618221;11865;177572;5000;1
1618223;13108;179713;7400;1
1618225;11465;176990;18900;1
1614463;5668;175351;2960;1
1614465;8685;175351;1650;2
1614467;5668;172989;2960;1
1618227;10925;176250;7300;1
1618229;9766;174631;4500;1
1618233;12065;177970;11000;1
1618235;12105;178011;11000;1
1618237;9865;174790;10700;1
1618239;12085;177990;4700;1
1618241;7645;177130;7400;1
1618243;11007;176332;9200;1
1618247;8310;172559;6000;1
1618249;12771;179172;5000;1
1618251;8308;172557;6400;1
1618255;11325;176810;11800;1
1618257;12067;177972;4900;1
1618259;11845;177550;5800;1
1618261;8307;172556;9000;1
1618267;12049;177953;4000;1
1618271;4122;153050;1900;1
1618273;12265;178292;5000;1
1618275;12585;178890;12800;1
1618281;1653;177191;3275;1
1618285;11487;177032;5000;1
1618297;11825;177490;2000;1
1618299;8539;172794;8100;1
1618301;2503;151990;8300;1
1618303;11145;176492;14400;1
1618305;12805;179211;12600;1
1618307;10066;175111;9000;1
1618309;1663;34819;6000;1
1618311;12747;179154;5000;1
1618317;803845;1610021;20500;1
1618331;5785;169768;9400;1
1618335;10885;176210;10200;1
1618337;2569;139103;7700;1
1618339;10805;176030;16200;1
1618341;10785;176010;10200;1
1618343;773;171211;7200;1
1618345;11665;177270;1;1
1618347;9866;174791;9700;1
1618349;12066;177971;9400;1
1618353;401641;402241;8800;1
1618365;10;11;6000;1
1618369;6666;171089;13400;1
1618371;10145;175171;8100;1
1618373;1103;21119;2500;1
1618375;307;4786;6000;1
1618377;165;140001;5000;1
1618379;139;2267;5500;1
1618383;145;152873;4900;1
1618385;2242;61775;2600;1
1618387;306;4787;3100;1
1618389;1654;34711;1300;1
1618391;141;2257;2700;1
1618393;9025;173608;5300;1
1618395;303;4784;5600;1
1618397;2522;135733;50;1
1618401;804085;1610261;14700;1
1618405;2661;141806;6300;1
1618409;10086;175118;13600;1
1618411;11945;177850;10600;1
1618415;8444;172700;2500;1
1618421;5927;169972;8100;1
1618423;401521;402121;15100;1
1618425;10866;176191;14500;1
1618427;11846;177551;6400;1
1618429;8358;172609;5800;1
1618433;8565;172868;12900;1
1618435;5042;172869;18000;1
1618441;11225;176630;8000;1
1618443;12525;178810;5800;1
1618445;804731;1610907;1600;1
1618447;804727;1610903;3800;1
1618449;12586;178891;11500;1
1618451;8445;172701;2400;1
1618453;12772;179173;5000;1
1618457;8311;172560;6100;1
1618459;12086;177991;5600;1
1618461;8309;172558;6000;1
1618465;9507;174212;7800;1
1618467;12465;178710;2500;1
1618469;11008;176333;9500;1
1618471;6245;170489;6900;1
1618485;1601;32726;2650;1
1618487;10105;175120;6900;1
1618491;9508;174213;6700;1
1618495;11065;176410;8400;1
1618497;1628;33501;7000;1
1618499;12773;179178;3400;1
1618501;10745;175950;19000;1
1618503;10705;175910;13100;1
1618509;10865;176190;14700;1
1618511;8357;172608;5900;1
1618513;6667;171090;12800;1
1618515;6469;177470;7500;1
1618517;11866;177573;5000;1
1618519;9765;174630;5100;1
1618521;10926;176251;7300;1
1618523;1470;28748;5000;1
1618525;1600;32725;3110;1
1618527;1469;28747;5000;1
1618529;1474;28749;5630;1
1618531;1476;28749;4210;2
1618533;1457;28749;6900;3
1618535;1459;28749;7560;4
1618537;1461;28750;7110;1
1618539;1463;28750;6960;2
1618541;1478;28750;4190;3
1618543;1472;28750;5300;4
1618555;8685;173028;1650;1
1618583;12770;179177;10000;1
1625466;7687;178291;10000;1
1615731;804693;1610943;3460;1
1615725;804805;1610941;3840;1
1615727;804809;1610941;800;2
1615729;804691;1610941;3060;3
1615733;804811;1610943;1160;2
1615735;804807;1610943;3350;3
1621141;805674;1612446;5000;1
1621142;805675;1612447;5000;1
1623346;9725;1613826;1430;4
1623347;8366;1613826;2660;5
1623348;8367;1613826;2460;6
1623423;806855;1613948;10000;1
1623424;806854;1613949;10000;1
1622032;7403;401241;2820;1
1622033;400761;401241;4810;2
1622034;400765;401241;3160;3
1622035;401081;401241;1700;4
1622036;401083;401243;1360;1
1618685;11666;177271;4000;1
1618687;10685;175890;13600;1
1622040;7305;401201;2640;1
1618693;10085;175117;13000;1
1622041;400481;401201;2530;2
1622042;400485;401201;2490;3
1622043;400489;401201;2500;4
1622044;401085;401201;2000;5
1619876;805212;1611864;9700;1
1622037;400767;401243;2830;2
1622038;400763;401243;4420;3
1622039;7404;401243;3430;4
1622045;401087;401203;2000;1
1622046;400491;401203;3070;2
1622047;400487;401203;2570;3
1622048;400483;401203;2430;4
1625073;807878;1615150;2890;1
1625058;807859;1615133;1890;1
1625059;807858;1615134;1520;1
1625060;807859;1615135;1890;1
1625074;807879;1615151;2520;1
1622049;7306;401203;2910;5
1622082;12767;179174;10000;1
1620591;8170;172492;1610;1
1620592;8172;172492;3130;2
1620593;8174;172492;3720;3
1620594;8176;172492;3300;4
1622080;13219;179916;5000;1
1622081;12768;179175;10000;1
1625075;807879;1615152;2520;1
1625076;807878;1615152;2890;2
1625077;7793;1615153;2520;1
1625078;8626;1615153;2890;2
1622079;13218;179915;5000;1
1622086;2680;1612807;3140;1
1622087;8026;1612807;1240;2
1622088;4286;1612807;2070;3
1622089;8023;1612806;1930;1
1622090;8025;1612806;1110;2
1622091;8027;1612806;2610;3
1622096;9266;1611945;2890;1
1622097;7312;1611945;2860;2
1622098;7790;1611945;1640;3
1622099;7788;1611945;1920;4
1622100;805293;1611945;3040;5
1622105;805292;1611944;2510;1
1622106;7787;1611944;1880;2
1622107;7789;1611944;1710;3
1622108;7791;1611944;2680;4
1622109;7793;1611944;2520;5
1625464;12845;179290;5000;1
1625465;806356;1613248;10000;1
1625433;807694;1615370;3220;1
1625434;9729;1615370;2570;2
1624005;7853;1614466;3390;5
1624204;400489;1614566;2500;4
1624205;807414;1614566;1440;5
1624206;807415;1614567;1630;1
1624207;7932;1614567;2350;2
1624208;7930;1614567;2570;3
1624891;807796;1615008;6000;1
1624892;807797;1615009;6000;1
1624893;807798;1615010;9400;1
1624894;807799;1615011;10600;1
1624933;807520;1614756;3320;1
1624934;807522;1614756;2990;2
1624935;7431;1614756;3280;3
1624936;7432;1614758;3250;1
1624937;807523;1614758;2550;2
1624938;807521;1614758;3390;3
1624209;400483;1614567;2430;4
1624210;7306;1614567;2910;5
1624031;13226;1614470;1840;1
1624032;807296;1614470;2000;2
1624033;807276;1614470;5500;3
1624034;7871;1614470;3720;4
1624035;7873;1614470;2870;5
1624036;7874;1614471;2820;1
1624037;7852;1614471;3570;2
1624038;807275;1614471;5500;3
1624039;807295;1614471;2000;4
1624040;9546;1614471;2340;5
1624041;7874;1614449;2820;1
1624042;7852;1614449;3570;2
1624043;807275;1614449;5500;3
1623290;806774;1613807;4740;1
1623291;806776;1613807;4320;2
1623292;11885;1613807;2010;3
1623293;400521;1613807;2630;4
1623294;400525;1613807;4390;5
1623295;806774;1613811;4740;1
1623296;806776;1613811;4320;2
1623297;11885;1613811;2010;3
1623298;400521;1613811;2630;4
1623299;806774;1613809;4740;1
1623300;806776;1613809;4320;2
1623301;11885;1613809;2010;3
1623302;400523;1613812;2470;1
1623303;11886;1613812;2020;2
1623304;6854;1613812;4360;3
1623305;806775;1613812;5130;4
1623306;806776;1613806;4320;1
1623307;11885;1613806;2010;2
1623308;400521;1613806;2630;3
1623309;400525;1613806;4390;4
1623310;11886;1613810;2020;1
1623311;6854;1613810;4360;2
1623312;806775;1613810;5130;3
1624939;400807;1614759;2930;1
1624940;7374;1614759;3210;2
1624941;400803;1614759;5180;3
1624942;9729;1614907;2570;1
1624943;9730;1614907;2520;2
1624944;807754;1614907;1460;3
1624945;807755;1614907;3180;4
1624946;8274;1614907;1530;5
1624947;807694;1614907;3220;6
1624948;9729;1614947;2570;1
1624949;9730;1614947;2520;2
1624950;807754;1614947;1460;3
1623021;9845;1613706;2400;1
1623022;9847;1613706;3500;2
1623023;806454;1613706;6700;3
1623024;806455;1613707;6200;1
1623025;12408;1613707;2900;2
1623026;12128;1613707;2320;3
1624951;807755;1614947;3180;4
1623714;807056;1614209;10000;1
1623715;807057;1614210;10000;1
1623805;807134;1614286;4000;1
1623806;807136;1614286;2900;2
1623807;807137;1614287;2900;1
1623808;807135;1614287;4000;2
1623809;807134;1614288;4000;1
1623810;807135;1614289;4000;1
1623821;807138;1614290;2500;1
1622888;806634;1613548;3210;1
1622889;806194;1613548;5030;2
1622890;806576;1613548;5930;3
1622891;806578;1613548;4650;4
1622892;8314;1613547;3860;1
1622893;806579;1613547;5010;2
1622894;806577;1613547;5630;3
1622895;806195;1613547;4350;4
1622489;806474;1613368;9600;1
1622881;806634;1613546;3210;1
1622882;806194;1613546;5030;2
1622883;806576;1613546;5930;3
1622884;806578;1613546;4650;4
1622885;8164;1613546;4320;5
1622886;806634;1613566;3210;1
1622887;806194;1613566;5030;2
1622896;806575;1613547;3560;5
1622897;806195;1613567;4350;1
1622898;806575;1613567;3560;2
1622899;806579;1613549;5010;1
1622900;806577;1613549;5630;2
1622901;806195;1613549;4350;3
1622902;806575;1613549;3560;4
1623061;400801;1613746;5080;1
1623062;400803;1613747;5180;1
1623501;806774;1614006;4740;1
1623502;806776;1614006;4320;2
1623503;6854;1614007;4360;1
1623504;806775;1614007;5130;2
1623581;806934;1614086;10000;1
1623582;13153;1614087;3910;1
1624952;8274;1614947;1530;5
1624953;807694;1614909;3220;1
1624993;13145;1615070;5420;1
1624994;13147;1615070;1470;2
1624995;8207;1615071;1200;1
1624996;13146;1615071;4880;2
1622502;806517;1613387;5200;1
1622741;8106;1613486;3000;1
1623841;12009;1614306;3920;1
1623842;8397;1614306;4600;2
1623843;8401;1614306;2420;3
1623844;807154;1614306;4000;4
1622742;806457;1613486;3100;2
1623845;807155;1614307;4000;1
1623846;8400;1614307;2300;2
1622312;8465;1613329;2070;1
1622313;806435;1613329;2030;2
1622314;7374;1613329;3210;3
1622315;8489;1613328;3680;1
1622316;806434;1613328;2760;2
1622317;8464;1613328;2090;3
1623847;12325;1614307;4220;3
1623848;12326;1614307;4320;4
1623849;8397;1614308;4600;1
1623850;8401;1614308;2420;2
1622501;806516;1613386;5300;1
1622743;806455;1613486;6200;3
1622744;806580;1613486;3000;4
1623049;806736;1613728;10000;1
1623851;807154;1614308;4000;3
1623863;807177;1614327;4000;1
1623864;807175;1614327;5000;2
1623865;807178;1614328;10000;1
1623861;807174;1614326;5000;1
1623862;807176;1614326;4000;2
1623866;807179;1614329;10000;1
1623867;807180;1614330;10000;1
1623868;807181;1614331;10000;1
1623901;807214;1614366;9400;1
1623902;807215;1614367;10000;1
1623903;807216;1614368;8400;1
1623904;807217;1614369;21800;1
1623921;807237;1614386;1500;1
1623922;807235;1614386;2800;2
1623923;807234;1614387;2800;1
1623924;807236;1614387;1500;2
1623623;806976;1614128;9400;1
1622603;9845;1613346;2400;1
1622604;9847;1613346;3500;2
1622605;806454;1613346;6700;3
1622606;806456;1613346;3900;4
1622607;8105;1613346;2900;5
1622561;806458;1613351;5300;1
1622562;806214;1613351;4800;2
1622563;806460;1613351;6580;3
1622564;806461;1613350;3500;1
1622565;806215;1613350;3800;2
1622566;806459;1613350;4090;3
1622567;12408;1613350;2900;4
1622568;12128;1613350;2320;5
1622569;12405;1613349;2400;1
1622570;12407;1613349;3500;2
1622571;806458;1613349;5300;3
1622572;806214;1613349;4800;4
1622573;806460;1613349;6580;5
1625173;807978;1615250;1600;1
1624091;12550;1614506;2280;1
1624092;12548;1614506;2820;2
1624093;12546;1614506;4160;3
1624094;8059;1614506;2360;4
1624095;807334;1614506;3130;5
1624102;805994;1612828;3780;1
1624103;1580;1612828;4680;2
1624104;1592;1612828;8290;3
1624105;1583;1612827;6080;1
1624106;1585;1612827;4400;2
1624096;1594;1612829;8300;1
1624097;1585;1612829;4400;2
1624098;805995;1612829;3650;3
1624099;805994;1612826;3780;1
1624100;1580;1612826;4680;2
1624101;1581;1612826;6470;3
1624107;805995;1612827;3650;3
1624108;1594;1611063;8300;1
1624109;1585;1611063;4400;2
1624110;1586;1611063;4560;3
1624741;8332;1614886;1320;1
1622599;9847;1613348;3500;1
1622600;806454;1613348;6700;2
1622601;806456;1613348;3900;3
1622602;8105;1613348;2900;4
1624742;8334;1614886;4010;2
1624743;807674;1614886;4800;3
1624744;8340;1614886;2450;4
1624745;8342;1614886;6480;5
1624746;7884;1614887;6150;1
1624747;401921;1614887;2440;2
1624748;807675;1614887;4930;3
1624749;8335;1614887;4150;4
1624750;8333;1614887;2200;5
1624751;807674;1614888;4800;1
1624752;8340;1614888;2450;2
1624753;8342;1614888;6480;3
1625174;807980;1615250;1100;2
1625175;807981;1615251;1400;1
1625176;807979;1615251;1700;2
1625177;807982;1615252;11600;1
1625178;807983;1615253;11600;1
1625393;8366;1615330;2660;1
1625394;8367;1615330;2460;2
1624754;7884;1614889;6150;1
1624755;401921;1614889;2440;2
1624756;807675;1614889;4930;3
1624757;807676;1614890;2280;1
1624758;9529;1614890;2620;2
1625395;806794;1615330;3140;3
1625396;8370;1615330;1360;4
1624776;807714;1614910;3900;1
1624777;807715;1614911;4200;1
1625405;806794;1615334;3140;1
1625406;8370;1615334;1360;2
1625453;808038;1615390;8600;1
1625454;808039;1615391;8600;1
1625401;9729;1615332;2570;1
1625402;9730;1615332;2520;2
1625593;807640;1615510;2100;1
1625594;807096;1615510;1500;2
1625595;805132;1615511;1500;1
1625596;807641;1615511;2000;2
1625633;808138;1615550;9500;1
1625634;808139;1615551;9500;1
1622326;13154;1613095;3430;1
1622327;7431;1613094;3280;1
1622332;7343;175430;2040;1
1622333;7345;175430;5350;2
1622334;7347;175430;1370;3
1622335;7349;175430;2180;4
1622336;10345;175430;2250;5
1622337;10346;175431;3150;1
1622338;7350;175431;2150;2
1622339;7348;175431;1100;3
1622340;7346;175431;4880;4
1622341;7344;175431;3030;5
1622342;1637;175511;2000;1
1622343;8414;175511;3460;2
1622344;8412;175511;2330;3
1622345;8410;175511;2000;4
1622346;8408;175511;1210;5
1622347;8407;177891;1210;1
1622348;11985;177891;2060;2
1622349;11986;177891;2390;3
1622350;8413;177891;3210;4
1622351;1635;177891;2370;5
1623483;401293;1613986;2020;1
1622376;7896;179791;1370;1
1622377;8865;179919;1500;1
1622378;7896;179794;1370;1
1622379;7893;179794;2390;2
1622380;7894;179794;2120;3
1622381;7895;179794;2140;4
1622382;7896;179792;1370;1
1622371;7893;179790;2390;1
1622372;7894;179790;2120;2
1622373;7895;179790;2140;3
1622374;7894;179793;2120;1
1622375;7895;179793;2140;2
1622383;7893;179792;2390;2
1622384;8866;179920;1500;1
1622387;7898;179910;2360;1
1622388;7899;179910;2650;2
1622389;7898;179797;2360;1
1622390;7899;179797;2650;2
1622391;7900;179797;3020;3
1622392;7897;179796;1840;1
1622393;12045;1612326;2060;1
1622394;805594;1612326;4970;2
1622395;805596;1612326;3140;3
1622396;8196;1612326;2880;4
1622397;8198;1612326;4860;5
1622398;8199;1612327;4880;1
1622399;8197;1612327;2850;2
1622400;805597;1612327;3030;3
1622401;805595;1612327;5030;4
1622402;1426;1612327;2540;5
1622415;8465;1612607;2070;1
1622416;9989;1612607;870;2
1622417;9990;1612607;1190;3
1622418;10768;1612607;2580;4
1622419;805814;1612606;5000;1
1622420;9985;1612606;1830;2
1622421;9986;1612606;990;3
1622422;8464;1612606;2090;4
1622763;806535;1613506;6930;1
1622765;806618;1613508;6900;1
1622764;806534;1613507;3620;1
1622766;806619;1613509;7000;1
1623484;401291;1613986;890;2
1622541;806554;1613426;1430;1
1622542;8015;1613426;1330;2
1622543;8017;1613426;930;3
1622544;8019;1613426;1490;4
1622545;806514;1613426;3730;5
1622546;806515;1613427;4490;1
1622547;8020;1613427;1530;2
1622548;8018;1613427;1190;3
1622549;8016;1613427;1560;4
1622550;806555;1613427;1340;5
1624369;807354;1614689;2360;1
1624370;807374;1614689;3570;2
1624371;807356;1614689;1470;3
1624372;807376;1614689;3720;4
1624373;807359;1614690;3650;1
1624374;807382;1614690;1200;2
1624375;807375;1614690;3840;3
1624376;807396;1614690;2360;4
1624377;8479;1614530;5330;1
1624378;807359;1614530;3650;2
1624379;807382;1614530;1200;3
1624380;807380;1614530;3840;4
1624381;807378;1614530;2260;5
1624382;807377;1614529;2360;1
1624383;807379;1614529;3570;2
1624384;807381;1614529;1470;3
1624385;807383;1614529;3720;4
1624386;8478;1614529;5730;5
1624387;807356;1614528;1470;1
1624388;807376;1614528;3720;2
1624389;8474;1614528;3580;3
1624441;807494;1614726;6800;1
1624461;807514;1614746;8600;1
1624462;807515;1614747;8600;1
1624463;807516;1614748;12000;1
1624464;807517;1614749;12000;1
1624465;807518;1614750;13000;1
1624466;807519;1614751;13000;1
1624473;400743;401215;1880;1
1624474;2614;401215;3420;2
1624475;7878;401215;2950;3
1624476;12007;401215;2100;4
1624477;807524;1614754;10800;1
1624478;807525;1614755;10800;1
1625079;807898;1615154;1000;1
1624501;807534;1614766;6100;1
1624801;807755;1614906;3180;1
1624551;807564;1614792;6600;1
1624552;807565;1614793;8200;1
1624553;807074;1614794;1800;1
1624554;807076;1614794;1700;2
1624555;807078;1614794;2600;3
1624556;807080;1614794;3300;4
1624572;8446;1614799;2410;1
1624573;8448;1614799;4000;2
1624574;8450;1614799;3830;3
1624575;8452;1614799;3490;4
1624576;807569;1614799;4790;5
1624577;807570;1614800;4980;1
1624578;8453;1614800;3720;2
1624579;8451;1614800;3320;3
1624565;807081;1614795;1800;1
1624566;807079;1614795;2300;2
1624567;807077;1614795;1700;3
1624568;807075;1614795;1700;4
1624580;8449;1614800;3950;4
1624581;807334;1614800;3130;5
1624582;807574;1614801;4710;1
1624583;807572;1614801;4270;2
1624584;807578;1614802;3300;1
1624585;807576;1614802;2600;2
1624586;807574;1614802;4710;3
1624587;807572;1614802;4270;4
1624588;807577;1614803;3360;1
1624589;12447;1614803;3580;2
1624590;12448;1614804;3550;1
1624591;807578;1614804;3300;2
1624616;807573;1614811;4790;1
1624617;807575;1614811;1255;2
1624618;807577;1614811;3360;3
1624619;12447;1614811;3580;4
1624596;12448;1614806;3550;1
1624597;807578;1614806;3300;2
1624598;400937;1614806;2600;3
1624599;807574;1614806;4710;4
1624620;807571;1614812;4570;1
1624621;807573;1614812;4790;2
1624622;807575;1614812;1255;3
1624623;807577;1614812;3360;4
1624624;12447;1614812;3580;5
1624605;12448;1614808;3550;1
1624606;807578;1614808;3300;2
1624607;400937;1614808;2600;3
1624608;807574;1614808;4710;4
1624609;807572;1614808;4270;5
1624625;807579;1614813;3800;1
1624626;807580;1614814;3700;1
1624627;807581;1614815;7100;1
1624613;807578;1614810;3300;1
1624614;400937;1614810;2600;2
1624615;807574;1614810;4710;3
1624628;807582;1614816;8100;1
1624641;807594;1614826;2600;1
1624642;807595;1614827;600;1
1624643;807596;1614828;6800;1
1624644;807597;1614829;8000;1
1624661;13252;1614846;2280;1
1624662;9827;1614846;1860;2
1624663;9828;1614847;2070;1
1624664;13253;1614847;2660;2
1624665;807614;1614848;3500;1
1624666;807615;1614849;2500;1
1624667;807573;1614850;4790;1
1624668;807575;1614850;1255;2
1624669;807577;1614850;3360;3
1624670;807577;1614851;3360;1
1624671;807578;1614852;3300;1
1624672;807634;1614853;1400;1
1624673;807635;1614854;2000;1
1624674;807636;1614855;3000;1
1624675;807637;1614856;3000;1
1624676;8165;1614549;1300;1
1624677;8166;1614549;4850;2
1624678;807560;1614549;4330;3
1624679;807562;1614549;3710;4
1624680;807403;1614550;3660;1
1624681;807561;1614550;4330;2
1624682;8349;1614550;4540;3
1624683;13256;1614550;2220;4
1624701;807654;1614866;6200;1
1624702;807655;1614867;6200;1
1624703;807658;1614868;9000;1
1624704;807659;1614869;10100;1
1624705;807634;1614870;1400;1
1624706;807635;1614871;2000;1
1624707;807660;1614872;10900;1
1624708;807661;1614873;6560;1
1624709;8224;1614873;1560;2
1624710;8226;1614873;5120;3
1624711;9625;1614873;2780;4
1624712;807054;1614873;2000;5
1624713;807055;1614874;2000;1
1624714;9626;1614874;2730;2
1624715;8227;1614874;6550;3
1624716;8207;1614874;1200;4
1624717;807662;1614874;6010;5
1624718;8224;1614875;1560;1
1624719;8226;1614875;5120;2
1624720;9625;1614875;2780;3
1624721;807054;1614875;2000;4
1624778;807716;1614912;6300;1
1624779;807717;1614913;6600;1
1624802;8274;1614906;1530;2
1624803;807694;1614906;3220;3
