ID;NAME;SHORT_NAME;LATITUDE;LONGITUDE;LABEL_POS;VISIBLE;ACTIVE;CODE
182;Av. Uruguai;Av. Uruguai;38,7514991760254;-9,19726753234863;T;Y;Y;10914
183;Benfica - Al. Pe. alvaro Proenca;Benfica - Al. Pe. alvaro Proenca;38,7492485046387;-9,20272731781006;T;Y;Y;10915
184;Qta. Granja;Qta. Granja;38,7546501159668;-9,19603538513184;T;Y;Y;10916
185;Qta. Granja;Qta. Granja;38,7542991638184;-9,19560241699219;T;Y;Y;10917
186;R. Garridas;R. Garridas;38,7489013671875;-9,20124912261963;T;Y;Y;10918
187;R. Garridas;R. Garridas;38,7485504150391;-9,20147514343262;T;Y;Y;10919
188;Benfica - Av. Grão Vasco;Benfica - Av. Grão Vasco;38,7499389648438;-9,20304775238037;T;Y;Y;10920
189;Benfica - Av. Grão Vasco;Benfica - Av. Grão Vasco;38,7501411437988;-9,20323276519775;T;Y;Y;10921
190;BENFICA - AL. PADRE aLVARO PROENcA;BENFICA - AL. PADRE aLVARO PROENcA;38,7488288879395;-9,20063781738281;T;Y;Y;10922
380;Mq. Pombal - Av. Fonte P. Melo;Mq. Pombal - Av. Fonte P. Melo;38,7263107299805;-9,14926719665527;T;Y;Y;1225
381;R. Castilho / R. Joaquim A. Aguiar;R. Castilho / R. Joaquim A. Aguiar;38,7241401672363;-9,15287780761719;T;N;N;1226
382;Marquês Pombal;Marquês Pombal;38,727180480957;-9,14870357513428;T;Y;N;1227
383;Marquês Pombal;Marquês Pombal;38,7273788452148;-9,14903736114502;T;Y;Y;1228
384;Marquês Pombal;Marquês Pombal;38,7249908447266;-9,15093326568604;T;Y;Y;1229
385;Rua Castilho;Rua Castilho;38,7282485961914;-9,15624523162842;T;N;N;1230
386;Olivais Norte;Olivais Norte;38,7753791809082;-9,11076927185059;T;Y;Y;12301
387;Olivais Norte;Olivais Norte;38,7750816345215;-9,11141300201416;T;Y;Y;12302
388;B.º Encarnacão;B.º Encarnacão;38,7753410339355;-9,11338424682617;T;Y;Y;12303
389;B.º Encarnacão;B.º Encarnacão;38,7747497558594;-9,11419486999512;T;Y;Y;12304
390;R. Alf. Barrilaro Ruas;R. Alf. Barrilaro Ruas;38,7771606445313;-9,11616802215576;T;Y;Y;12305
391;R. Alf. Barrilaro Ruas;R. Alf. Barrilaro Ruas;38,7770690917969;-9,11590003967285;T;Y;Y;12306
392;R. Capitão - Ten. Oliveira Carmo;R. Capitão - Ten. Oliveira Carmo;38,776050567627;-9,1135425567627;T;Y;Y;12307
393;R. Capitão - Ten. Oliveira Carmo;R. Capitão - Ten. Oliveira Carmo;38,7760887145996;-9,1138334274292;T;Y;Y;12308
394;Olivais Norte;Olivais Norte;38,7744293212891;-9,11117172241211;T;Y;Y;12309
395;Rua Castilho;Rua Castilho;38,7275810241699;-9,15589332580566;T;N;N;1231
396;Olivais Norte;Olivais Norte;38,7742385864258;-9,11126136779785;T;Y;Y;12310
397;Pc. Norte (Mercado);Pc. Norte (Mercado);38,7767295837402;-9,11789321899414;T;Y;Y;12311
398;Pc. Norte (Mercado);Pc. Norte (Mercado);38,7762985229492;-9,11800956726074;T;Y;Y;12312
399;Olivais Norte;Olivais Norte;38,7762718200684;-9,1110200881958;T;Y;Y;12315
400;Olivais Norte;Olivais Norte;38,7758483886719;-9,11108112335205;T;Y;Y;12316
401;Lab. Química Militar;Lab. Química Militar;38,777530670166;-9,11318492889404;T;Y;Y;12317
402;Lab. Química Militar;Lab. Química Militar;38,7775382995605;-9,11376571655273;T;Y;Y;12318
403;Av. Dr. Alfredo Bensaúde;Av. Dr. Alfredo Bensaúde;38,7793006896973;-9,11612796783447;T;Y;Y;12319
404;R. Castilho / R Joaquim A. Aguiar;R. Castilho / R Joaquim A. Aguiar;38,7242584228516;-9,15287780761719;T;N;N;1232
405;Av. Dr. Alfredo Bensaúde;Av. Dr. Alfredo Bensaúde;38,7790603637695;-9,11629390716553;T;Y;Y;12320
406;R. Gregorio Lopes;R. Gregorio Lopes;38,7115707397461;-9,21486282348633;T;Y;Y;12401
407;R. Gregorio Lopes;R. Gregorio Lopes;38,7118797302246;-9,21416664123535;T;Y;Y;12402
408;Restelo - R. Antão Goncalves;Restelo - R. Antão Goncalves;38,7089385986328;-9,21433353424072;T;Y;Y;12403
409;Restelo - Av. Descobertas;Restelo - Av. Descobertas;38,7098197937012;-9,21498394012451;T;Y;Y;12404
410;Restelo (Torres) - R. Antão Goncalves;Restelo (Torres) - R. Antão Goncalves;38,7092018127441;-9,21145820617676;T;Y;Y;12405
411;Restelo (Torres) - R. Antão Goncalves;Restelo (Torres) - R. Antão Goncalves;38,7093505859375;-9,21156978607178;T;Y;Y;12406
412;Restelo - Av. Descobertas;Restelo - Av. Descobertas;38,7097015380859;-9,21545791625977;T;Y;Y;12407
413;Restelo;Restelo;38,7113189697266;-9,21037292480469;T;Y;Y;12408
414;Restelo - Av. Descobertas;Restelo - Av. Descobertas;38,7091217041016;-9,21402454376221;T;Y;Y;12409
415;Restelo - Av. Descobertas;Restelo - Av. Descobertas;38,7091598510742;-9,21428871154785;T;Y;Y;12410
416;Restelo;Restelo;38,711009979248;-9,21081733703613;T;Y;Y;12411
417;Restelo (Torres);Restelo (Torres);38,7119102478027;-9,21171379089355;T;Y;Y;12415
418;Estr. Pedro Teixeira;Estr. Pedro Teixeira;38,7136192321777;-9,20366096496582;T;Y;Y;12416
419;Doca Poco Bispo;Doca Poco Bispo;38,743091583252;-9,09908485412598;T;Y;Y;12501
420;Poco Bispo;Poco Bispo;38,742568;-9,101395;T;Y;Y;12502
421;Doca Poco Bispo;Doca Poco Bispo;38,74270199;-9,100191;T;Y;Y;12503
423;Beato;Beato;38,7349090576172;-9,10470390319824;T;Y;Y;12505
424;Beato;Beato;38,7346801757813;-9,10512065887451;T;Y;Y;12506
425;R. Acúcar;R. Acúcar;38,7372589111328;-9,10360527038574;T;Y;Y;12507
426;R. Acúcar;R. Acúcar;38,7369194030762;-9,10382461547852;T;Y;Y;12508
427;Palacio Mitra;Palacio Mitra;38,7396812438965;-9,10286903381348;T;Y;Y;12509
428;Palacio Mitra;Palacio Mitra;38,7391815185547;-9,10312652587891;T;Y;Y;12510
429;Poco Bispo;Poco Bispo;38,742867;-9,101826;T;Y;Y;12511
430;Poco Bispo;Poco Bispo;38,7424507141113;-9,10244464874268;T;Y;Y;12512
431;Beato;Beato;38,7354888916016;-9,1036205291748;T;Y;Y;12513
432;Beato;Beato;38,735279083252;-9,10394859313965;T;Y;Y;12514
433;Estr. Marvila;Estr. Marvila;38,7352294921875;-9,10846614837646;T;Y;Y;12515
434;Estr. Marvila;Estr. Marvila;38,7350082397461;-9,10883331298828;T;Y;Y;12516
435;Estr. Marvila / Az. Alfinetes;Estr. Marvila / Az. Alfinetes;38,7380599975586;-9,10721588134766;T;Y;Y;12517
436;Az. Veigas;Az. Veigas;38,7366218566895;-9,10796546936035;T;Y;Y;12518
437;R. Marvila;R. Marvila;38,7396087646484;-9,10649871826172;T;Y;Y;12519
438;R. Marvila;R. Marvila;38,7393112182617;-9,10665798187256;T;Y;Y;12520
439;Estr. Marvila / Az. Alfinetes;Estr. Marvila / Az. Alfinetes;38,738151550293;-9,10731506347656;T;Y;Y;12521
440;Marvila;Marvila;38,7408714294434;-9,10566902160645;T;Y;Y;12522
441;Fabrica Braco Prata;Fabrica Braco Prata;38,7446098327637;-9,10213565826416;T;Y;Y;12523
442;Fabrica Braco Prata;Fabrica Braco Prata;38,7443618774414;-9,10221195220947;T;Y;Y;12524
443;Az. Veigas;Az. Veigas;38,7365798950195;-9,10779285430908;T;Y;Y;12525
444;Esc. Afonso Domingues;Esc. Afonso Domingues;38,735481262207;-9,11011123657227;T;Y;Y;12526
445;Esc. Afonso Domingues;Esc. Afonso Domingues;38,7356605529785;-9,11016368865967;T;Y;Y;12527
446;RALIS;RALIS;38,7816505432129;-9,11941623687744;T;Y;Y;12601
447;RALIS;RALIS;38,7809104919434;-9,12009525299072;T;Y;Y;12602
448;Qta. Morgado;Qta. Morgado;38,7793807983398;-9,12013244628906;T;Y;Y;12603
449;Qta. Morgado;Qta. Morgado;38,7791290283203;-9,12017154693604;T;Y;Y;12604
450;RALIS;RALIS;38,7823905944824;-9,11814785003662;T;Y;Y;12605
451;RALIS;RALIS;38,7822914123535;-9,11843013763428;T;Y;Y;12606
452;Portela - Av. República;Portela - Av. República;38,7835388183594;-9,11562156677246;T;Y;Y;12607
453;Portela - Av. República;Portela - Av. República;38,783618927002;-9,11627101898193;T;Y;Y;12608
454;C. Comercial Portela;C. Comercial Portela;38,78369140625;-9,11220359802246;T;Y;Y;12609
455;C. Comercial Portela;C. Comercial Portela;38,7838096618652;-9,11250495910645;T;Y;Y;12610
456;Portela - R. Mouzinho Albuquerque;Portela - R. Mouzinho Albuquerque;38,7854881286621;-9,11139488220215;T;Y;Y;12611
457;Portela - R. Mouzinho Albuquerque;Portela - R. Mouzinho Albuquerque;38,7854804992676;-9,11149787902832;T;Y;Y;12612
458;Portela - Av. Descobrimentos;Portela - Av. Descobrimentos;38,7819404602051;-9,11399364471436;T;Y;Y;12613
459;C. Comercial Portela;C. Comercial Portela;38,7810096740723;-9,11183166503906;T;Y;Y;12615
460;Portela - R. Escritores;Portela - R. Escritores;38,7824401855469;-9,1083812713623;T;Y;Y;12617
461;Portela (Seminario);Portela (Seminario);38,7813301086426;-9,10717391967773;T;Y;Y;12618
462;Portela (Seminario);Portela (Seminario);38,7812194824219;-9,10748863220215;T;Y;Y;12619
463;RALIS;RALIS;38,7813987731934;-9,12034702301025;T;Y;Y;12620
464;R. Cons. Teles Vasconcelos;R. Cons. Teles Vasconcelos;38,7767791748047;-9,11020565032959;T;Y;Y;12621
465;R. Cons. Teles Vasconcelos;R. Cons. Teles Vasconcelos;38,7768898010254;-9,1099853515625;T;Y;Y;12622
466;Portela - Lg. Bombeiros Voluntarios;Portela - Lg. Bombeiros Voluntarios;38,7790794372559;-9,11108779907227;T;Y;Y;12623
467;Portela - Lg. Bombeiros Voluntarios;Portela - Lg. Bombeiros Voluntarios;38,7794189453125;-9,11091136932373;T;Y;Y;12624
468;C. Comercial Portela;C. Comercial Portela;38,7810897827148;-9,11036205291748;T;Y;Y;12625
469;QTA. MORGADO - ENCARNAcÃO;QTA. MORGADO - ENCARNAcÃO;38,7792739868164;-9,12031936645508;T;Y;Y;12626
471;Cc. Palma Baixo / Estr. Laranjeiras;Cc. Palma Baixo / Estr. Laranjeiras;38,7450790405273;-9,16862773895264;T;Y;Y;12702
472;Cc. Palma Baixo;Cc. Palma Baixo;38,7462882995605;-9,16789436340332;T;Y;Y;12703
4000001;Sto. Amaro (Est.);Sto. Amaro (Est.);38,701305;-9,180686;R;Y;Y;2
4000003;Musgueira (Est.);Musgueira (Est.);38,773671;-9,146871;R;Y;Y;3
4000005;Cabo Ruivo-Est.;Cabo Ruivo-Est.;38,756252;-9,112878;R;Y;Y;4
4000007;Pontinha (Est.);Pontinha (Est.);38,760836;-9,195183;R;Y;Y;5
4000009;Miraflores (Est.);Miraflores (Est.);38,715136;-9,229142;R;Y;Y;6
191;R. GARRIDAS;R. GARRIDAS;38,7487106323242;-9,20009422302246;T;N;N;10923
192;R. Pedralvas;R. Pedralvas;38,7538681030273;-9,20607089996338;T;Y;Y;10926
193;R. Pedralvas;R. Pedralvas;38,7539482116699;-9,20626258850098;T;Y;Y;10927
194;Portas Benfica;Portas Benfica;38,7527084350586;-9,20878028869629;T;Y;Y;11001
195;Portas Benfica;Portas Benfica;38,753288269043;-9,20851421356201;T;Y;Y;11002
196;E. MILITAR - VENDA NOVA;E. MILITAR - VENDA NOVA;38,7552909851074;-9,20846939086914;T;Y;Y;11003
197;VENDA NOVA - ESTR. MILITAR;VENDA NOVA - ESTR. MILITAR;38,7553787231445;-9,20812892913818;T;Y;Y;11004
198;PORTAS BENFICA;PORTAS BENFICA;38,7531509399414;-9,20883274078369;T;Y;Y;11005
199;Portas Benfica;Portas Benfica;38,7535591125488;-9,20891857147217;T;Y;Y;11006
200;Portas Benfica;Portas Benfica;38,7527694702148;-9,209547996521;T;Y;Y;11007
201;Estr. Benfica (Mercado);Estr. Benfica (Mercado);38,7528800964355;-9,20618724822998;T;Y;Y;11008
202;Estr. Benfica (Mercado);Estr. Benfica (Mercado);38,7524490356445;-9,20664596557617;T;Y;Y;11009
203;Av. Liberdade;Av. Liberdade;38,7197303771973;-9,14501476287842;T;Y;Y;1101
204;Av. Liberdade;Av. Liberdade;38,7202186584473;-9,14577674865723;T;Y;Y;1102
205;Av. Liberdade;Av. Liberdade;38,720458984375;-9,14564990997314;T;Y;Y;1103
206;Arco Cego;Arco Cego;38,73510977;-9,14242579;T;Y;Y;11101
207;Arco Cego;Arco Cego;38,7348899841309;-9,14147186279297;T;Y;Y;11102
208;Av. Manuel Maia (INE);Av. Manuel Maia (INE);38,73828125;-9,13683986663818;T;Y;Y;11103
209;Av. Manuel Maia (INE);Av. Manuel Maia (INE);38,7387390136719;-9,13671970367432;T;Y;Y;11104
210;Arco Cego;Arco Cego;38,7345809936523;-9,14157772064209;T;Y;Y;11105
211;R. Visconde Santarem;R. Visconde Santarem;38,73489764;-9,13960868;T;Y;Y;11106
212;R. Alves Redol;R. Alves Redol;38,73749066;-9,14063169;T;Y;Y;11107
213;Av. Rovisco Pais;Av. Rovisco Pais;38,7351913452148;-9,13957595825195;T;Y;Y;11108
214;Av. Antonio Jose Almeida;Av. Antonio Jose Almeida;38,7382202148438;-9,13994121551514;T;Y;Y;11109
215;R. Visconde Santarem;R. Visconde Santarem;38,73496667;-9,13994971;T;Y;Y;11110
216;Av. Manuel Maia;Av. Manuel Maia;38,736930847168;-9,13635063171387;T;Y;Y;11114
217;Lg. Leão;Lg. Leão;38,73457099;-9,13733;T;Y;Y;11115
218;Lg. Leão;Lg. Leão;38,73472957;-9,13721974;T;Y;Y;11116
219;Arco Cego - Av. Miguel Bombarda;Arco Cego - Av. Miguel Bombarda;38,73770139;-9,14283613;T;Y;Y;11118
220;Arco Cego;Arco Cego;38,7353401184082;-9,14211082458496;T;Y;Y;11119
221;Estadio 1º Maio;Estadio 1º Maio;38,7530899047852;-9,13801002502441;T;Y;Y;11201
222;Estadio 1º Maio;Estadio 1º Maio;38,7524681091309;-9,13791275024414;T;Y;Y;11202
223;Av. EUA / R. Moura Girão;Av. EUA / R. Moura Girão;38,7491416931152;-9,13632869720459;T;Y;Y;11203
224;Av. Rio Janeiro / Av. EUA;Av. Rio Janeiro / Av. EUA;38,7489013671875;-9,13673973083496;T;Y;Y;11204
225;Av. Rio Janeiro / Av. EUA;Av. Rio Janeiro / Av. EUA;38,7502403259277;-9,13728904724121;T;Y;Y;11205
226;R. Dr. Gama Barros;R. Dr. Gama Barros;38,7479400634766;-9,13640975952148;T;Y;Y;11208
227;Av. Rio Janeiro / Av. EUA;Av. Rio Janeiro / Av. EUA;38,7492408752441;-9,13828945159912;T;Y;Y;11209
228;Av. Frei Miguel Contreiras;Av. Frei Miguel Contreiras;38,7461395263672;-9,13648128509521;T;Y;Y;11210
229;Av. Frei Miguel Contreiras;Av. Frei Miguel Contreiras;38,7458000183105;-9,13712024688721;T;Y;Y;11211
230;Hosp. Júlio Matos;Hosp. Júlio Matos;38,7563400268555;-9,14725017547607;T;Y;Y;11301
231;Hosp. Júlio Matos;Hosp. Júlio Matos;38,7559394836426;-9,14563465118408;T;Y;Y;11302
232;LNEC;LNEC;38,7583084106445;-9,14035701751709;T;Y;Y;11303
233;Hosp. Júlio Matos;Hosp. Júlio Matos;38,7570381164551;-9,14445114135742;T;Y;Y;11304
234;Pote agua;Pote agua;38,7596397399902;-9,13647937774658;T;Y;Y;11305
235;LNEC;LNEC;38,7581405639648;-9,14165496826172;T;Y;Y;11306
236;Bombeiros Alvalade;Bombeiros Alvalade;38,7570991516113;-9,14016342163086;T;Y;Y;11307
237;Pote agua;Pote agua;38,7595405578613;-9,13716983795166;T;Y;Y;11308
238;R. Murtas / Av. Brasil;R. Murtas / Av. Brasil;38,755989074707;-9,14875793457031;T;Y;Y;11310
239;LNEC;LNEC;38,75795;-9,140879;T;Y;Y;11312
240;Bombeiros Alvalade;Bombeiros Alvalade;38,7563400268555;-9,13999652862549;T;Y;Y;11314
241;Bombeiros Alvalade;Bombeiros Alvalade;38,7567901611328;-9,13969421386719;T;Y;Y;11315
242;Pote agua;Pote agua;38,7591209411621;-9,13714218139648;T;Y;Y;11316
243;Esc. Padre Antonio Vieira;Esc. Padre Antonio Vieira;38,7575187683105;-9,13628768920898;T;Y;Y;11317
244;R. Reinaldo Ferreira;R. Reinaldo Ferreira;38,757568359375;-9,13798236846924;T;Y;Y;11318
245;Pote agua;Pote agua;38,7594299316406;-9,13583087921143;T;Y;Y;11319
246;Hosp. Júlio Matos;Hosp. Júlio Matos;38,756420135498;-9,14699363708496;T;Y;Y;11321
859;Saldanha;Saldanha;38,7339210510254;-9,14458847045898;T;Y;Y;1807
860;Av. República;Av. República;38,7385292053223;-9,1458215713501;T;Y;Y;1809
861;Av. República;Av. República;38,7384605407715;-9,14618301391602;T;Y;Y;1810
862;Alfragide Sul;Alfragide Sul;38,7333183288574;-9,21713256835938;T;Y;Y;18101
863;B.º Alto Moinho;B.º Alto Moinho;38,7277488708496;-9,21240139007568;T;Y;Y;18102
864;Av. Ivens;Av. Ivens;38,7339096069336;-9,21920871734619;T;Y;Y;18103
865;Av. D. Luis I;Av. D. Luis I;38,7314414978027;-9,21826076507568;T;Y;Y;18104
866;Alfragide (Qta. Grande);Alfragide (Qta. Grande);38,7353210449219;-9,21871185302734;T;Y;Y;18105
867;Av. Ivens;Av. Ivens;38,7331085205078;-9,21967029571533;T;Y;Y;18106
868;Alfragide (NATO);Alfragide (NATO);38,7366485595703;-9,21585464477539;T;Y;Y;18107
869;Alfragide (Qta. Grande);Alfragide (Qta. Grande);38,7353782653809;-9,21884346008301;T;Y;Y;18108
870;Alfragide (F. Aerea);Alfragide (F. Aerea);38,7385101318359;-9,21394824981689;T;Y;Y;18109
871;Av. Miguel Bombarda (ISCAL);Av. Miguel Bombarda (ISCAL);38,7371597290039;-9,14670658111572;T;Y;Y;1811
872;Alfragide (NATO);Alfragide (NATO);38,7365188598633;-9,21638298034668;T;Y;Y;18110
873;B.º Alto Moinho;B.º Alto Moinho;38,7275199890137;-9,21215057373047;T;Y;Y;18111
874;Alfragide (F. Aerea);Alfragide (F. Aerea);38,7387008666992;-9,21424674987793;T;Y;Y;18112
875;Estr. Zambujal;Estr. Zambujal;38,7348289489746;-9,21550464630127;T;Y;Y;18113
876;Estr. Zambujal;Estr. Zambujal;38,7345695495605;-9,21544361114502;T;Y;Y;18114
877;Estr. Alfragide / R. Encosta;Estr. Alfragide / R. Encosta;38,7348785400391;-9,22147846221924;T;Y;Y;18115
878;Alfragide Sul;Alfragide Sul;38,7328910827637;-9,21696186065674;T;Y;Y;18116
879;Bº ALTO MOÍNHO;Bº ALTO MOÍNHO;38,7275199890137;-9,21195411682129;T;N;N;18117
880;Av. Qta. Grande / R. Encosta;Av. Qta. Grande / R. Encosta;38,7356605529785;-9,22167205810547;T;Y;Y;18118
881;Av. Qta. Grande / R. Encosta;Av. Qta. Grande / R. Encosta;38,7357711791992;-9,22170829772949;T;Y;Y;18119
882;Saldanha;Saldanha;38,7336387634277;-9,14514827728271;T;Y;Y;1812
883;Av. Laranjeiras / Av. Qta. Grande;Av. Laranjeiras / Av. Qta. Grande;38,7373809814453;-9,22123527526855;T;Y;Y;18120
884;Av. Laranjeiras / Av. Qta. Grande;Av. Laranjeiras / Av. Qta. Grande;38,737190246582;-9,22134017944336;T;Y;Y;18121
885;Av. Moinhos;Av. Moinhos;38,7369499206543;-9,22257804870605;T;Y;Y;18122
886;Av. Moinhos;Av. Moinhos;38,7368011474609;-9,22267723083496;T;Y;Y;18123
887;Av. Laranjeiras;Av. Laranjeiras;38,7374610900879;-9,22383308410645;T;Y;Y;18124
888;Av. Laranjeiras;Av. Laranjeiras;38,7374305725098;-9,223952293396;T;Y;Y;18125
889;Av. Qta. Grande;Av. Qta. Grande;38,7395095825195;-9,2240104675293;T;Y;Y;18126
890;Av. Qta. Grande;Av. Qta. Grande;38,739631652832;-9,22388935089111;T;Y;Y;18127
891;Alfragide Norte;Alfragide Norte;38,7394599914551;-9,22150993347168;T;Y;Y;18128
892;Alfragide (Qta. Grande);Alfragide (Qta. Grande);38,7358589172363;-9,21887874603271;T;Y;Y;18129
893;Estr. Alfragide / R. Encosta;Estr. Alfragide / R. Encosta;38,7347602844238;-9,22136497497559;T;Y;Y;18130
894;Alfragide (Qta. Grande);Alfragide (Qta. Grande);38,7356796264648;-9,21882438659668;T;Y;Y;18131
895;Av. Almeida Garrett;Av. Almeida Garrett;38,7383689880371;-9,21776580810547;T;Y;Y;18132
897;Alfragide (NATO);Alfragide (NATO);38,737190246582;-9,21629619598389;T;Y;Y;18134
898;Av. República;Av. República;38,7382507324219;-9,14613819122314;T;Y;Y;1814
899;Saldanha;Saldanha;38,7335395812988;-9,14465141296387;T;Y;Y;1815
900;Saldanha;Saldanha;38,7341499328613;-9,1454610824585;T;Y;Y;1816
901;Av. Bombeiros V. Alges;Av. Bombeiros V. Alges;38,7076988220215;-9,22572326660156;T;Y;Y;18401
902;Av. Bombeiros V. Alges;Av. Bombeiros V. Alges;38,7073402404785;-9,22559642791748;T;Y;Y;18402
903;Av. Bombeiros V. Alges (Cinema);Av. Bombeiros V. Alges (Cinema);38,7057304382324;-9,2268238067627;T;Y;Y;18403
904;Av. Bombeiros V. Alges (Cinema);Av. Bombeiros V. Alges (Cinema);38,7052993774414;-9,22675609588623;T;Y;Y;18404
905;Outurela;Outurela;38,7240600585938;-9,22753143310547;T;Y;Y;18601
906;Outurela;Outurela;38,724250793457;-9,22848129272461;T;Y;Y;18602
907;Portela;Portela;38,7212791442871;-9,22130489349365;T;Y;Y;18702
908;Portela;Portela;38,7211799621582;-9,22132587432861;T;Y;Y;18703
909;Outurela (Escola);Outurela (Escola);38,7223701477051;-9,22457790374756;T;Y;Y;18704
910;Outurela (Escola);Outurela (Escola);38,7223091125488;-9,22462368011475;T;Y;Y;18705
911;Portas Queluz;Portas Queluz;38,7236289978027;-9,21547985076904;T;Y;Y;18706
912;Portas Queluz;Portas Queluz;38,7245216369629;-9,21405220031738;T;Y;Y;18707
913;R. Proletariado;R. Proletariado;38,7222709655762;-9,21780395507813;T;Y;Y;18708
914;R. Proletariado;R. Proletariado;38,7223281860352;-9,21746444702148;T;Y;Y;18709
915;Estr. Portela;Estr. Portela;38,7202606201172;-9,21957015991211;T;Y;Y;18710
916;Estr. Portela;Estr. Portela;38,7202796936035;-9,21946144104004;T;Y;Y;18711
917;PORTELA (IMPASSE À E.PORTELA);PORTELA (IMPASSE À E.PORTELA);38,7207565307617;-9,22103595733643;T;Y;Y;18712
918;PORTELA (IMPASSE À E.PORTELA);PORTELA (IMPASSE À E.PORTELA);38,7205581665039;-9,22105407714844;T;Y;Y;18713
919;"IMPASSE À E.PORTELA (""PINHOL"")";"IMPASSE À E.PORTELA (""PINHOL"")";38,7187194824219;-9,22302627563477;T;Y;Y;18714
920;"IMPASSE À E.PORTELA (""PINHOL"")";"IMPASSE À E.PORTELA (""PINHOL"")";38,7185020446777;-9,2229061126709;T;Y;Y;18715
921;QTA. PAIZIN - aREA INDUST;QTA. PAIZIN - aREA INDUST;38,7173767089844;-9,22184181213379;T;Y;Y;18716
922;Centro Sul;Centro Sul;38,6675910949707;-9,16380786895752;T;Y;Y;19001
923;Centro Sul;Centro Sul;38,6676712036133;-9,16403388977051;T;Y;Y;19002
924;Campo Pequeno - Av. República;Campo Pequeno - Av. República;38,7429809570313;-9,1467456817627;T;Y;Y;1901
925;Campo Pequeno - Av. República;Campo Pequeno - Av. República;38,7419204711914;-9,1470308303833;T;Y;Y;1902
926;Campo Pequeno - Av. República;Campo Pequeno - Av. República;38,7427787780762;-9,14669609069824;T;Y;Y;1903
927;Campo Pequeno - Av. Defensores Chaves;Campo Pequeno - Av. Defensores Chaves;38,7417907714844;-9,14424324035645;T;Y;Y;1904
928;Campo Pequeno;Campo Pequeno;38,7435607910156;-9,14486122131348;T;Y;Y;1905
929;Campo Pequeno - Av. República;Campo Pequeno - Av. República;38,74169921875;-9,1469783782959;T;Y;Y;1906
930;CAMPO PEQUENO;CAMPO PEQUENO;38,7434005737305;-9,14588069915771;T;Y;Y;1907
931;Campo Pequeno - Av. Defensores Chaves;Campo Pequeno - Av. Defensores Chaves;38,7415390014648;-9,14421558380127;T;Y;Y;1908
932;Campo Pequeno - Av. República;Campo Pequeno - Av. República;38,7429084777832;-9,14683818817139;T;Y;Y;1913
933;Campo Pequeno - Av. Berna;Campo Pequeno - Av. Berna;38,7412605285645;-9,14793872833252;T;Y;Y;1914
934;Campo Pequeno - Av. Berna;Campo Pequeno - Av. Berna;38,7411308288574;-9,14726257324219;T;Y;Y;1915
935;Campo Pequeno - Av. República;Campo Pequeno - Av. República;38,7425117492676;-9,14717674255371;T;Y;Y;1916
936;COSTA CAPARICA;COSTA CAPARICA;38,6449737548828;-9,24117183685303;T;Y;Y;19701
937;Entrecampos;Entrecampos;38,747601;-9,147841;T;Y;Y;2001
938;Entrecampos;Entrecampos;38,747598;-9,148477;T;Y;Y;2002
939;Entrecampos Norte;Entrecampos Norte;38,7498016357422;-9,14824867248535;T;Y;Y;2003
940;Entrecampos;Entrecampos;38,747422;-9,148445;T;Y;Y;2004
941;Entrcampos - Av. EUA;Entrcampos - Av. EUA;38,7453193664551;-9,1480016708374;T;Y;Y;2005
942;Entrecampos Norte;Entrecampos Norte;38,7489891052246;-9,14948844909668;T;Y;Y;2006
335;Est. Sto. Amaro;Est. Sto. Amaro;38,7019882202148;-9,18104076385498;T;Y;Y;12108
336;Calvario;Calvario;38,705469;-9,177301;T;N;N;12109
337;Mq. Pombal - R. Alexandre Herculano;Mq. Pombal - R. Alexandre Herculano;38,7229194641113;-9,14926528930664;T;Y;Y;1211
338;R. Alcantara;R. Alcantara;38,7062911987305;-9,17561435699463;T;Y;Y;12110
339;Est. Sto. Amaro;Est. Sto. Amaro;38,7022094726563;-9,18067741394043;T;Y;Y;12111
340;Est. Sto. Amaro;Est. Sto. Amaro;38,7025909423828;-9,18093872070313;T;Y;Y;12112
341;R. Lusíadas;R. Lusíadas;38,7053298950195;-9,18028354644775;T;Y;Y;12113
342;R. Lusíadas;R. Lusíadas;38,7051811218262;-9,1809549331665;T;Y;Y;12114
